City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
259,San Severino Marche,IT,2021-12-03 20:27:59,43.2281,13.1802,44.22,86,87,5.3,light rain
260,Halifax,CA,2021-12-03 20:23:52,44.6453,-63.5724,38.34,85,75,10.0,broken clouds
261,Tautira,PF,2021-12-03 20:27:59,-17.7333,-149.15,86.02,74,7,16.89,clear sky
262,Praia,CV,2021-12-03 20:25:13,14.9215,-23.5087,73.94,73,20,25.32,few clouds
263,Ixtapa,MX,2021-12-03 20:28:00,20.7,-105.2,81.63,69,1,6.91,clear sky
264,Kahului,US,2021-12-03 20:24:03,20.8947,-156.47,75.85,94,75,6.91,light rain
265,Geraldton,AU,2021-12-03 20:28:00,-28.7667,114.6,73.13,77,0,11.5,clear sky
266,Pedernales,DO,2021-12-03 20:28:01,18.0384,-71.744,82.9,69,100,7.23,overcast clouds
267,Riyadh,SA,2021-12-03 20:25:49,24.6877,46.7219,55.54,42,13,6.73,few clouds
268,Okhotsk,RU,2021-12-03 20:28:01,59.3833,143.3,-16.73,87,70,16.51,broken clouds
269,Axim,GH,2021-12-03 20:28:01,4.8699,-2.2405,80.26,83,29,7.58,scattered clouds
270,Kirovskiy,RU,2021-12-03 20:28:02,45.0917,133.5136,10.35,96,100,5.93,light snow
271,Namatanai,PG,2021-12-03 20:28:02,-3.6667,152.4333,80.29,84,96,6.93,moderate rain
272,Port Hardy,CA,2021-12-03 20:28:03,50.6996,-127.4199,41.0,87,75,3.44,broken clouds
273,Cairns,AU,2021-12-03 20:28:03,-16.9167,145.7667,80.55,81,100,9.22,overcast clouds
274,Klaksvik,FO,2021-12-03 20:28:03,62.2266,-6.589,36.52,68,16,3.98,few clouds
275,Santiago,CL,2021-12-03 20:27:01,-33.4569,-70.6483,84.16,30,0,9.22,clear sky
276,Aksu,CN,2021-12-03 20:24:51,41.1231,80.2644,26.69,49,100,1.32,overcast clouds
277,Hamilton,US,2021-12-03 20:28:04,39.1834,-84.5333,61.75,50,1,1.99,clear sky
278,Hobyo,SO,2021-12-03 20:28:04,5.3505,48.5268,78.85,70,7,14.61,clear sky
279,Poli,TZ,2021-12-03 20:28:05,-3.3333,36.8,61.23,81,27,4.68,scattered clouds
280,Kushnarenkovo,RU,2021-12-03 20:28:05,55.105,55.3508,34.18,96,100,10.87,overcast clouds
281,Merauke,ID,2021-12-03 20:28:05,-8.4667,140.3333,79.34,87,100,6.73,overcast clouds
282,Cockburn Town,TC,2021-12-03 20:28:06,21.4612,-71.1419,79.97,74,1,13.27,clear sky
283,Charters Towers,AU,2021-12-03 20:28:06,-20.1,146.2667,75.25,80,98,4.72,overcast clouds
284,Piacabucu,BR,2021-12-03 20:28:06,-10.4056,-36.4344,81.88,72,40,13.49,scattered clouds
285,Nizhniy Kuranakh,RU,2021-12-03 20:28:07,58.8353,125.4869,-3.01,90,100,3.06,overcast clouds
286,Kyra,RU,2021-12-03 20:28:07,49.5776,111.9753,13.24,89,13,4.25,few clouds
287,Sanchor,IN,2021-12-03 20:28:07,24.7553,71.7722,69.28,46,0,5.64,clear sky
288,Bambous Virieux,MU,2021-12-03 20:28:08,-20.3428,57.7575,78.22,83,20,8.05,few clouds
289,Vega De Alatorre,MX,2021-12-03 20:28:08,20.0333,-96.6333,77.76,75,28,6.22,scattered clouds
290,Porto Novo,BJ,2021-12-03 20:28:08,6.4965,2.6036,84.02,80,100,8.48,overcast clouds
291,Sao Filipe,CV,2021-12-03 20:28:09,14.8961,-24.4956,75.52,72,78,13.02,broken clouds
292,Soyo,AO,2021-12-03 20:28:09,-6.1349,12.3689,79.36,87,100,6.26,overcast clouds
293,Santarem,BR,2021-12-03 20:28:10,-2.4431,-54.7083,82.53,89,20,5.75,few clouds
294,Ken Caryl,US,2021-12-03 20:27:03,39.5773,-105.1169,68.7,31,33,3.0,scattered clouds
295,Parrita,CR,2021-12-03 20:28:10,9.5201,-84.3225,87.57,79,42,2.71,scattered clouds
296,Isangel,VU,2021-12-03 20:28:11,-19.55,169.2667,73.51,88,20,0.0,few clouds
297,Santa Helena,BR,2021-12-03 20:28:11,-2.2311,-45.3,80.96,81,62,3.96,broken clouds
298,Khorixas,NA,2021-12-03 20:28:11,-20.3667,14.9667,64.99,39,60,9.64,broken clouds
299,Oranjestad,AW,2021-12-03 20:25:17,12.524,-70.027,84.15,74,20,18.41,few clouds
300,Iskateley,RU,2021-12-03 20:28:12,67.6803,53.1512,-4.77,94,22,7.92,few clouds
301,Galle,LK,2021-12-03 20:28:12,6.0367,80.217,77.56,86,97,2.55,overcast clouds
302,Komsomolskiy,UZ,2021-12-03 20:28:13,40.4272,71.7189,43.52,52,100,6.91,haze
303,Goderich,CA,2021-12-03 20:28:13,43.7501,-81.7165,36.91,75,99,2.3,overcast clouds
304,Shalakusha,RU,2021-12-03 20:28:13,62.2247,40.2539,4.32,90,100,8.05,overcast clouds
305,Marrakesh,MA,2021-12-03 20:28:14,31.6315,-8.0083,50.07,66,0,4.61,clear sky
306,North Bend,US,2021-12-03 20:28:14,43.4065,-124.2243,54.86,88,1,3.44,clear sky
307,Noumea,NC,2021-12-03 20:27:23,-22.2763,166.4572,81.0,99,100,7.23,overcast clouds
308,Severnyy-Kospashskiy,RU,2021-12-03 20:28:14,59.0925,57.8008,20.61,87,100,6.02,overcast clouds
309,Severobaykalsk,RU,2021-12-03 20:28:15,55.65,109.3167,24.73,89,97,4.09,overcast clouds
310,Polovinnoye,RU,2021-12-03 20:28:15,54.7914,65.9864,27.37,91,94,14.43,overcast clouds
311,Nawa,IN,2021-12-03 20:28:16,27.0167,75.0,60.76,51,0,1.07,clear sky
312,Muzhi,RU,2021-12-03 20:28:16,65.3667,64.6667,-1.66,94,100,6.73,overcast clouds
313,Rocha,UY,2021-12-03 20:28:16,-34.4833,-54.3333,70.61,62,66,10.76,broken clouds
314,Aykhal,RU,2021-12-03 20:28:17,66.0,111.5,-10.14,98,100,9.1,light snow
315,Lata,PT,2021-12-03 20:28:17,40.1629,-8.3327,52.81,93,64,0.4,broken clouds
316,Chernaya Kholunitsa,RU,2021-12-03 20:28:17,58.8511,51.7154,12.52,100,100,3.22,overcast clouds
317,Kudahuvadhoo,MV,2021-12-03 20:28:18,2.6708,72.8944,82.31,76,8,7.74,clear sky
318,Anadyr,RU,2021-12-03 20:28:18,64.75,177.4833,18.1,78,40,24.61,scattered clouds
319,Roald,NO,2021-12-03 20:28:18,62.5833,6.1333,32.09,64,75,3.44,light snow
320,Ozernovskiy,RU,2021-12-03 20:28:19,51.5,156.5167,39.25,80,100,21.83,overcast clouds
321,College,US,2021-12-03 20:27:51,64.8569,-147.8028,-19.41,70,1,0.0,clear sky
322,Makakilo City,US,2021-12-03 20:28:19,21.3469,-158.0858,79.12,79,75,4.61,light rain
323,Rio Grande,BR,2021-12-03 20:28:20,-32.035,-52.0986,77.11,63,14,15.43,few clouds
324,Chkalovskoye,RU,2021-12-03 20:28:20,44.8392,133.0436,11.25,93,100,9.31,light snow
325,Pangnirtung,CA,2021-12-03 20:28:20,66.1451,-65.7125,17.6,67,90,5.75,overcast clouds
326,Dibulla,CO,2021-12-03 20:28:21,11.2725,-73.3091,87.58,58,100,12.75,overcast clouds
327,Kailua,US,2021-12-03 20:27:24,21.4022,-157.7394,80.58,80,90,16.11,light rain
328,Port Blair,IN,2021-12-03 20:28:21,11.6667,92.75,79.32,84,7,8.05,clear sky
329,Ushtobe,KZ,2021-12-03 20:28:21,45.2514,77.9838,43.74,49,100,1.28,moderate rain
330,Yichun,CN,2021-12-03 20:28:22,47.7,128.9,-9.56,97,11,3.24,few clouds
331,Santa Maria Del Oro,MX,2021-12-03 20:28:22,25.9333,-105.3667,73.71,26,24,3.09,few clouds
332,Santa Luzia,BR,2021-12-03 20:28:22,-19.7697,-43.8514,66.34,94,75,11.5,thunderstorm with rain
333,Coquimbo,CL,2021-12-03 20:28:23,-29.9533,-71.3436,64.13,67,0,14.97,clear sky
334,Diamantino,BR,2021-12-03 20:28:23,-14.4086,-56.4461,83.77,77,100,3.11,overcast clouds
335,Nantucket,US,2021-12-03 20:28:24,41.2835,-70.0995,42.94,52,62,25.95,broken clouds
336,Calabozo,VE,2021-12-03 20:28:24,8.9242,-67.4293,93.15,35,88,7.63,overcast clouds
337,Punta Alta,AR,2021-12-03 20:28:24,-38.8759,-62.0736,60.35,62,97,17.0,overcast clouds
338,Chokwe,MZ,2021-12-03 20:28:25,-24.5333,32.9833,76.5,85,66,12.41,light rain
339,Andenes,NO,2021-12-03 20:28:25,69.3143,16.1194,26.58,54,40,13.8,scattered clouds
340,Qinhuangdao,CN,2021-12-03 20:26:45,39.9317,119.5883,37.69,45,6,3.58,clear sky
341,Fairbanks,US,2021-12-03 20:25:31,64.8378,-147.7164,-19.39,70,1,0.0,clear sky
342,Mayo,US,2021-12-03 20:28:26,38.8876,-76.5119,54.28,49,90,3.0,overcast clouds
343,Belyy Yar,RU,2021-12-03 20:28:26,53.6039,91.3903,17.85,75,100,4.47,smoke
344,Bafq,IR,2021-12-03 20:28:27,31.6128,55.4107,49.48,60,2,4.34,clear sky
345,Gizo,SB,2021-12-03 20:28:27,-8.103,156.8419,82.65,72,100,4.07,overcast clouds
346,Lasa,IT,2021-12-03 20:28:27,46.6166,10.7002,27.48,50,42,3.11,scattered clouds
347,Tateyama,JP,2021-12-03 20:28:28,34.9833,139.8667,46.42,59,0,15.35,clear sky
348,Tuatapere,NZ,2021-12-03 20:28:28,-46.1333,167.6833,58.82,89,100,2.68,light rain
349,Kavieng,PG,2021-12-03 20:28:28,-2.5744,150.7967,82.24,78,61,9.01,broken clouds
350,Darovskoy,RU,2021-12-03 20:28:29,58.77,47.9564,24.49,96,100,5.37,light snow
351,Yaan,NG,2021-12-03 20:28:29,7.3833,8.5667,83.34,20,22,1.12,few clouds
352,Pachino,IT,2021-12-03 20:28:29,36.7186,15.0907,50.04,78,100,16.26,overcast clouds
353,Sainte-Marie,RE,2021-12-03 20:28:30,-20.8968,55.5496,78.93,69,40,12.66,scattered clouds
354,Taybad,IR,2021-12-03 20:28:30,34.74,60.7756,41.4,81,79,12.86,broken clouds
355,Jacmel,HT,2021-12-03 20:28:31,18.2342,-72.5347,84.04,70,100,3.56,overcast clouds
356,Saskylakh,RU,2021-12-03 20:28:31,71.9167,114.0833,-25.49,96,100,10.09,overcast clouds
357,Forestville,US,2021-12-03 20:28:31,38.8451,-76.875,54.07,48,75,13.8,broken clouds
358,Olafsvik,IS,2021-12-03 20:28:32,64.8945,-23.7142,36.27,70,100,8.3,overcast clouds
359,Kulebaki,RU,2021-12-03 20:28:32,55.4133,42.5325,38.59,95,100,13.6,light rain
360,Kupang,ID,2021-12-03 20:28:33,-10.1667,123.5833,79.77,85,100,2.3,heavy intensity rain
361,Puerto Del Rosario,ES,2021-12-03 20:28:33,28.5004,-13.8627,64.15,72,40,21.85,scattered clouds
362,Nanortalik,GL,2021-12-03 20:28:33,60.1432,-45.2371,26.15,50,96,5.32,overcast clouds
363,Dauphin,CA,2021-12-03 20:28:34,51.1494,-100.0502,26.74,63,75,28.77,broken clouds
364,Morgan City,US,2021-12-03 20:28:35,29.6994,-91.2068,78.01,64,20,8.05,few clouds
365,Shizunai,JP,2021-12-03 20:28:35,42.3339,142.3669,37.81,89,93,9.84,overcast clouds
366,Aketi,CD,2021-12-03 20:28:36,2.7388,23.7833,72.1,96,100,2.84,overcast clouds
367,Tarko-Sale,RU,2021-12-03 20:28:36,64.9225,77.785,-12.37,93,37,9.69,scattered clouds
368,Vila Franca Do Campo,PT,2021-12-03 20:28:36,37.7167,-25.4333,63.19,75,24,3.33,few clouds
369,Benjamin Hill,MX,2021-12-03 20:28:37,30.1667,-111.1,72.84,23,10,3.04,clear sky
370,Santa Rosa De Aguan,HN,2021-12-03 20:28:38,15.95,-85.7167,80.62,69,29,7.23,scattered clouds
371,Qaqortoq,GL,2021-12-03 20:28:38,60.7167,-46.0333,19.9,64,86,11.25,overcast clouds
372,Skibbereen,IE,2021-12-03 20:28:39,51.55,-9.2667,46.2,87,34,14.12,scattered clouds
373,Mandera,KE,2021-12-03 20:28:39,3.9366,41.867,86.99,39,15,0.92,few clouds
374,Khatanga,RU,2021-12-03 20:28:40,71.9667,102.5,-18.8,98,100,14.45,overcast clouds
375,Bartlesville,US,2021-12-03 20:28:40,36.7473,-95.9808,77.56,63,1,0.0,clear sky
376,Itapui,BR,2021-12-03 20:28:41,-22.2333,-48.7192,89.6,42,0,6.17,clear sky
377,Namibe,AO,2021-12-03 20:28:41,-15.1961,12.1522,73.9,60,5,6.44,clear sky
378,Mhlambanyatsi,SZ,2021-12-03 20:28:42,-26.45,31.0167,62.56,98,100,2.84,light rain
379,Ismailia,EG,2021-12-03 20:28:42,30.6043,32.2723,62.96,61,100,7.67,overcast clouds
380,Brae,GB,2021-12-03 20:28:42,60.3964,-1.353,44.51,74,23,11.12,few clouds
381,Olavarria,AR,2021-12-03 20:28:43,-36.8927,-60.3225,67.68,70,100,3.78,overcast clouds
382,Houma,US,2021-12-03 20:28:43,29.5958,-90.7195,79.0,68,40,4.61,scattered clouds
383,Ponta Do Sol,PT,2021-12-03 20:28:43,32.6667,-17.1,65.03,66,70,9.91,broken clouds
384,Kaoma,ZM,2021-12-03 20:28:44,-14.7833,24.8,76.55,44,75,5.61,broken clouds
385,San Ignacio,BZ,2021-12-03 20:28:44,17.1561,-89.0714,84.34,70,40,9.22,scattered clouds
386,Ponta Delgada,PT,2021-12-03 20:28:45,37.7333,-25.6667,63.5,88,75,8.05,broken clouds
387,Gamba,GA,2021-12-03 20:28:45,-2.65,10.0,77.65,88,100,4.47,light rain
388,Amel,BE,2021-12-03 20:28:46,50.3514,6.1681,36.82,97,100,15.08,overcast clouds
389,Parambu,BR,2021-12-03 20:28:46,-6.2111,-40.6944,90.68,31,97,9.55,overcast clouds
390,Severo-Yeniseyskiy,RU,2021-12-03 20:28:47,60.3725,93.0408,26.6,91,100,11.1,overcast clouds
391,Sao Jose Da Coroa Grande,BR,2021-12-03 20:28:47,-8.8978,-35.1478,81.48,76,32,12.28,scattered clouds
392,La Rioja,ES,2021-12-03 20:28:47,42.25,-2.5,43.48,87,100,8.19,overcast clouds
393,Verkhnevilyuysk,RU,2021-12-03 20:28:48,63.4453,120.3167,-6.97,96,100,8.97,overcast clouds
394,Coronado,US,2021-12-03 20:28:48,32.6859,-117.1831,76.48,70,40,9.22,scattered clouds
395,Ilam,NP,2021-12-03 20:28:49,26.9167,87.9167,56.84,86,91,2.95,overcast clouds
396,Kralendijk,BQ,2021-12-03 20:28:49,12.15,-68.2667,84.18,74,40,16.11,scattered clouds
397,Muncar,ID,2021-12-03 20:28:50,-8.4333,114.3333,75.85,90,97,2.62,overcast clouds
398,Flinders,AU,2021-12-03 20:28:50,-34.5833,150.8552,64.2,92,100,4.9,overcast clouds
399,Palmer,US,2021-12-03 20:28:50,42.1584,-72.3287,40.64,44,20,5.01,few clouds
400,Lleida,ES,2021-12-03 20:28:51,41.6167,0.6167,50.49,86,0,10.36,clear sky
401,Alofi,NU,2021-12-03 20:28:51,-19.0595,-169.9187,80.49,83,75,10.36,light rain
402,Asau,RO,2021-12-03 20:28:51,46.4333,26.4,34.95,81,100,2.73,light rain
403,Karratha,AU,2021-12-03 20:28:52,-20.7377,116.8463,84.15,37,5,10.45,clear sky
404,Okha,RU,2021-12-03 20:28:52,53.5739,142.9478,9.97,90,77,12.73,broken clouds
405,Sao Tome,ST,2021-12-03 20:28:52,0.3365,6.7273,78.89,79,100,4.83,overcast clouds
406,Luganville,VU,2021-12-03 20:28:53,-15.5333,167.1667,80.67,81,79,8.46,broken clouds
407,Wamba,NG,2021-12-03 20:28:53,8.9333,8.6,78.76,24,54,3.49,broken clouds
408,Ust-Kut,RU,2021-12-03 20:28:54,56.7938,105.7672,13.37,87,24,5.39,few clouds
409,Broome,US,2021-12-03 20:28:54,42.2506,-75.833,38.62,66,75,5.99,broken clouds
410,Siniscola,IT,2021-12-03 20:28:55,40.5719,9.6922,45.95,76,72,10.54,broken clouds
411,Mitsamiouli,KM,2021-12-03 20:28:55,-11.3847,43.2844,80.82,76,22,10.74,few clouds
412,Burns Lake,CA,2021-12-03 20:28:56,54.2331,-125.7533,29.62,77,100,4.59,overcast clouds
413,Quatre Cocos,MU,2021-12-03 20:28:56,-20.2078,57.7625,78.1,76,9,12.86,clear sky
414,Pueblo Nuevo,MX,2021-12-03 20:28:56,23.3833,-105.3833,72.82,29,81,6.11,broken clouds
415,Svetlaya,RU,2021-12-03 20:28:57,46.5389,138.3297,7.23,78,11,8.88,few clouds
416,Nangal,IN,2021-12-03 20:28:57,31.3667,76.3833,59.86,68,2,3.09,clear sky
417,Saint-Francois,FR,2021-12-03 20:28:58,46.4154,3.9054,38.68,88,90,11.5,light rain
418,Mubende,UG,2021-12-03 20:28:58,0.5606,31.39,61.36,99,95,1.61,overcast clouds
419,Vyazemskiy,RU,2021-12-03 20:28:59,47.5378,134.7525,-3.75,100,96,3.29,overcast clouds
420,Cotonou,BJ,2021-12-03 20:29:00,6.3654,2.4183,84.18,84,20,11.5,few clouds
421,Hirara,JP,2021-12-03 20:29:00,24.8,125.2833,66.87,51,56,18.92,broken clouds
422,Tonantins,BR,2021-12-03 20:29:01,-2.8731,-67.8022,86.92,62,100,2.62,overcast clouds
423,Hutchinson,US,2021-12-03 20:24:43,38.0608,-97.9298,66.47,42,1,5.01,clear sky
424,Aparecida Do Taboado,BR,2021-12-03 20:29:01,-20.0867,-51.0936,88.59,44,31,3.91,scattered clouds
425,Husavik,IS,2021-12-03 20:29:02,66.0449,-17.3389,15.71,81,98,12.66,overcast clouds
426,Mount Gambier,AU,2021-12-03 20:29:02,-37.8333,140.7667,51.71,87,40,1.14,scattered clouds
427,Sardarshahr,IN,2021-12-03 20:29:03,28.4333,74.4833,64.96,27,0,4.25,clear sky
428,Zhigansk,RU,2021-12-03 20:29:03,66.7697,123.3711,-39.71,99,83,9.93,broken clouds
429,Finale Ligure,IT,2021-12-03 20:29:04,44.1695,8.3436,47.86,41,10,1.99,clear sky
430,Harnosand,SE,2021-12-03 20:29:04,62.6323,17.9379,23.0,91,100,13.82,light snow
431,Buritizeiro,BR,2021-12-03 20:29:04,-17.3511,-44.9622,81.12,65,96,3.69,overcast clouds
432,Amga,RU,2021-12-03 20:29:05,60.8953,131.9608,-33.2,100,94,2.44,overcast clouds
433,Raga,SS,2021-12-03 20:29:05,8.4596,25.678,79.25,31,100,4.59,overcast clouds
434,Caravelas,BR,2021-12-03 20:29:05,-17.7125,-39.2481,77.97,78,92,8.14,overcast clouds
435,Comodoro Rivadavia,AR,2021-12-03 20:29:06,-45.8667,-67.5,67.86,37,0,17.27,clear sky
436,Douentza,ML,2021-12-03 20:29:06,14.9951,-2.9517,81.59,12,9,5.75,clear sky
437,Thinadhoo,MV,2021-12-03 20:29:06,0.5333,72.9333,82.02,78,25,10.47,scattered clouds
438,Cayenne,GF,2021-12-03 20:29:07,4.9333,-52.3333,78.1,89,75,3.44,fog
439,Grindavik,IS,2021-12-03 20:29:07,63.8424,-22.4338,32.47,93,75,14.97,light shower snow
440,Anuppur,IN,2021-12-03 20:29:07,23.1,81.6833,57.88,57,70,1.23,broken clouds
441,Antalya,TR,2021-12-03 20:29:08,36.7741,30.7178,61.02,73,40,5.75,scattered clouds
442,Bukama,CD,2021-12-03 20:29:08,-9.2,25.85,70.11,92,100,2.51,overcast clouds
443,Barra Do Garcas,BR,2021-12-03 20:29:08,-15.89,-52.2567,91.98,46,20,4.61,few clouds
444,Svetlogorsk,BY,2021-12-03 20:29:09,52.6333,29.7333,28.81,87,43,13.31,scattered clouds
445,Iqaluit,CA,2021-12-03 20:29:09,63.7506,-68.5145,8.33,71,40,8.01,scattered clouds
446,Selikhino,RU,2021-12-03 20:29:10,50.3672,137.4996,0.18,98,100,0.47,overcast clouds
447,San Policarpo,PH,2021-12-03 20:29:10,12.1791,125.5072,78.82,73,100,16.4,overcast clouds
448,Tambilil,PH,2021-12-03 20:29:11,5.9622,124.6697,79.07,80,100,4.09,overcast clouds
449,Valle Hermoso,MX,2021-12-03 20:29:11,25.6667,-97.8333,84.34,53,17,15.17,few clouds
450,Terney,RU,2021-12-03 20:29:11,45.0503,136.6092,10.33,78,5,11.03,clear sky
451,Scarborough,GB,2021-12-03 20:29:12,54.2797,-0.4044,43.92,88,74,1.01,broken clouds
452,Varzelandia,BR,2021-12-03 20:29:12,-15.7014,-44.0275,75.76,81,93,3.13,overcast clouds
453,Kinshasa,CD,2021-12-03 20:29:12,-4.3246,15.3215,76.6,86,100,1.66,light rain
454,Usinsk,RU,2021-12-03 20:29:13,65.9939,57.5281,-6.02,84,100,12.37,overcast clouds
455,Kaniama,CD,2021-12-03 20:29:13,-7.5667,24.1833,68.65,89,14,3.13,few clouds
456,Camopi,GF,2021-12-03 20:29:14,3.1655,-52.3158,76.96,97,100,2.68,light rain
457,Port Said,EG,2021-12-03 20:29:14,31.2565,32.2841,66.18,68,20,3.44,few clouds
458,Beausejour,CA,2021-12-03 20:24:16,50.0622,-96.5167,29.97,73,53,16.08,broken clouds
459,Grand Gaube,MU,2021-12-03 20:29:15,-20.0064,57.6608,78.39,75,7,7.0,clear sky
460,Liku,ID,2021-12-03 20:29:15,-0.7275,119.8922,77.72,80,100,1.05,overcast clouds
461,Yulara,AU,2021-12-03 20:29:16,-25.2406,130.9889,78.64,31,0,9.22,clear sky
462,Rincon,US,2021-12-03 20:26:12,32.296,-81.2354,81.86,33,20,0.0,few clouds
463,Tshikapa,CD,2021-12-03 20:29:16,-6.4167,20.8,72.03,94,100,1.41,light rain
464,Ryotsu,JP,2021-12-03 20:29:17,38.0833,138.4333,41.0,88,100,7.36,light rain
465,Zhangye,CN,2021-12-03 20:29:17,38.9342,100.4517,27.01,46,0,2.98,clear sky
466,Mongo,TD,2021-12-03 20:29:18,12.1844,18.693,82.13,22,3,5.01,clear sky
467,Shahr-E Babak,IR,2021-12-03 20:29:18,30.1165,55.1186,44.06,60,0,0.31,clear sky
468,Svetlyy,RU,2021-12-03 20:29:18,54.675,20.1347,33.85,98,100,13.27,light rain
469,Jacareacanga,BR,2021-12-03 20:29:19,-6.2222,-57.7528,81.34,90,81,1.83,broken clouds
470,Smidovich,RU,2021-12-03 20:29:19,48.6,133.8167,-19.1,99,62,3.27,broken clouds
471,Palmares Do Sul,BR,2021-12-03 20:29:20,-30.2578,-50.5097,71.55,68,66,18.23,broken clouds
472,Aguimes,ES,2021-12-03 20:29:20,27.9054,-15.4461,63.23,59,75,20.71,broken clouds
473,Samarai,PG,2021-12-03 20:29:21,-10.6167,150.6667,81.0,80,62,5.39,broken clouds
474,Nabire,ID,2021-12-03 20:29:21,-3.3667,135.4833,76.46,91,100,2.37,overcast clouds
475,Imbituba,BR,2021-12-03 20:29:21,-28.24,-48.6703,73.29,67,96,8.66,overcast clouds
476,Katesh,TZ,2021-12-03 20:29:22,-4.5167,35.3833,61.83,70,36,7.78,scattered clouds
477,Iacu,BR,2021-12-03 20:29:22,-12.7672,-40.2117,79.88,75,100,5.88,moderate rain
478,Great Yarmouth,GB,2021-12-03 20:29:22,52.6083,1.7305,43.05,92,100,6.26,light rain
479,Mantua,IT,2021-12-03 20:29:23,45.1667,10.7833,43.34,89,7,1.01,clear sky
480,Kaa-Khem,RU,2021-12-03 20:29:24,51.6833,94.7333,3.99,87,100,2.24,overcast clouds
481,Mehamn,NO,2021-12-03 20:29:24,71.0357,27.8492,23.18,85,0,14.97,clear sky
482,Szczecinek,PL,2021-12-03 20:29:24,53.7079,16.6994,30.78,83,100,12.39,overcast clouds
483,Tupik,RU,2021-12-03 20:29:25,54.4253,119.9327,-2.18,93,100,2.48,overcast clouds
484,San Andres,CO,2021-12-03 20:26:26,12.5847,-81.7006,84.22,79,90,12.66,overcast clouds
485,Saint-Augustin,CA,2021-12-03 20:29:25,51.226,-58.6502,37.76,100,100,4.29,overcast clouds
486,Ulaanbaatar,MN,2021-12-03 20:29:26,47.9077,106.8832,-3.87,84,0,2.24,clear sky
487,Luanda,AO,2021-12-03 20:29:26,-8.8368,13.2343,78.8,83,75,10.36,broken clouds
488,Havoysund,NO,2021-12-03 20:29:27,70.9963,24.6622,23.23,82,44,12.15,scattered clouds
489,Konstantinovka,RU,2021-12-03 20:29:27,49.6167,127.9833,-16.31,92,5,4.76,clear sky
490,Castanos,MX,2021-12-03 20:29:27,26.7833,-101.4167,84.34,34,20,0.0,few clouds
491,Baherden,TM,2021-12-03 20:29:28,38.4362,57.4316,43.27,88,100,4.74,overcast clouds
492,Ruidoso,US,2021-12-03 20:29:28,33.3317,-105.673,63.63,28,1,17.27,clear sky
493,Korla,CN,2021-12-03 20:29:28,41.7597,86.1469,25.61,50,37,2.04,scattered clouds
494,Ayan,RU,2021-12-03 20:29:29,56.45,138.1667,-5.35,85,20,13.29,few clouds
495,Gravdal,NO,2021-12-03 20:29:29,68.1214,13.5031,28.29,50,40,14.97,scattered clouds
496,Westport,US,2021-12-03 20:29:29,41.1415,-73.3579,47.05,48,1,1.01,clear sky
497,Banjar,ID,2021-12-03 20:29:30,-8.19,114.9675,80.46,87,92,2.26,overcast clouds
498,Cabra,ES,2021-12-03 20:29:30,37.4725,-4.4421,47.39,70,0,2.73,clear sky
499,Salinopolis,BR,2021-12-03 20:29:31,-0.6136,-47.3561,81.23,78,97,7.65,overcast clouds
500,Khandyga,RU,2021-12-03 20:29:31,62.6667,135.6,-43.49,100,76,3.56,broken clouds
501,Berlevag,NO,2021-12-03 20:29:31,70.8578,29.0864,17.4,67,40,9.22,scattered clouds
502,Portales,US,2021-12-03 20:25:34,34.1862,-103.3344,70.34,19,0,3.0,clear sky
503,Meadow Lake,US,2021-12-03 20:29:32,34.8014,-106.5436,66.97,21,6,4.72,clear sky
504,Hazorasp,UZ,2021-12-03 20:29:32,41.3194,61.0742,37.24,59,100,13.2,overcast clouds
505,Sisophon,KH,2021-12-03 20:29:32,13.5859,102.9737,63.7,70,100,8.79,overcast clouds
506,Robertsport,LR,2021-12-03 20:29:33,6.7533,-11.3686,82.22,77,100,9.95,overcast clouds
507,Qasigiannguit,GL,2021-12-03 20:29:33,68.8193,-51.1922,16.05,71,18,10.83,few clouds
508,Wanning,CN,2021-12-03 20:29:33,18.8003,110.3967,60.94,62,89,8.86,overcast clouds
509,Cadereyta,MX,2021-12-03 20:29:34,25.5833,-99.9833,90.59,40,10,4.97,clear sky
510,Serebryanyy Bor,RU,2021-12-03 20:29:34,56.8,124.8,-10.8,93,100,4.09,overcast clouds
511,Xuanzhou,CN,2021-12-03 20:29:34,30.9525,118.7553,42.71,48,2,2.42,clear sky
512,Port Macquarie,AU,2021-12-03 20:29:35,-31.4333,152.9167,69.89,94,40,0.0,scattered clouds
513,Shkoder,AL,2021-12-03 20:25:15,42.0683,19.5126,46.58,89,100,5.1,overcast clouds
514,San Jose,US,2021-12-03 20:27:47,37.3394,-121.895,61.5,76,75,3.44,haze
515,Chute-Aux-Outardes,CA,2021-12-03 20:29:36,49.1168,-68.399,23.31,68,90,9.22,overcast clouds
516,Chinsali,ZM,2021-12-03 20:29:36,-10.5414,32.0816,69.51,35,39,5.77,scattered clouds
517,Putyatino,RU,2021-12-03 20:29:36,54.16,41.1169,40.57,90,100,17.52,overcast clouds
518,Aktash,RU,2021-12-03 20:29:37,50.3,87.7333,10.49,71,100,5.26,overcast clouds
519,Richards Bay,ZA,2021-12-03 20:29:37,-28.783,32.0377,69.6,85,100,3.09,light rain
520,Porciuncula,BR,2021-12-03 20:29:37,-20.9628,-42.0408,73.11,90,82,9.22,broken clouds
521,Bagdarin,RU,2021-12-03 20:29:38,54.4333,113.6,1.58,96,37,3.83,scattered clouds
